Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
1693872000000,0.06314,0.06369,0.0629,0.06337,14244.9205,1693958399999,902.55946189,25376,7402.7774,469.17294691,0.0
1693958400000,0.06337,0.0641,0.06323,0.06339,18007.2566,1694044799999,1143.37038128,31710,10261.852,651.53618647,0.0
1694044800000,0.06338,0.06358,0.06261,0.06279,17346.3204,1694131199999,1095.83205091,30374,7820.6355,494.2493792,0.0
1694131200000,0.06278,0.06322,0.06258,0.06315,15108.4972,1694217599999,950.06876881,23101,6991.3621,439.67058518,0.0
1694217600000,0.06315,0.06325,0.06311,0.06313,6923.0271,1694303999999,437.34273041,14307,3206.8432,202.58105304,0.0
1694304000000,0.06313,0.06315,0.06235,0.06259,13557.3547,1694390399999,850.48099093,24741,5785.0773,362.94012672,0.0
1694390400000,0.0626,0.06267,0.06135,0.06166,26889.1932,1694476799999,1666.67145649,47585,11469.8959,710.87557761,0.0
1694476800000,0.06167,0.06184,0.06102,0.06164,24561.0369,1694563199999,1508.01519515,44772,12210.7642,749.78238993,0.0
1694563200000,0.06165,0.06168,0.06103,0.06131,15776.4137,1694649599999,966.56274861,26541,7905.1181,484.31373265,0.0
1694649600000,0.06131,0.06197,0.06101,0.06132,20097.7599,1694735999999,1235.47225226,34978,9857.8918,606.24134641,0.0
1694736000000,0.06132,0.06179,0.06117,0.06171,11105.4606,1694822399999,682.53820719,22826,5487.9506,337.31272973,0.0
1694822400000,0.0617,0.06182,0.06153,0.06156,5888.0739,1694908799999,363.1399839,14968,2905.2971,179.20042557,0.0
1694908800000,0.06155,0.06155,0.06104,0.06116,8298.8897,1694995199999,508.90347936,19115,3725.3118,228.45790015,0.0
1694995200000,0.06116,0.06133,0.06066,0.06117,20959.6612,1695081599999,1278.17590914,35663,8946.1224,545.76921873,0.0
1695081600000,0.06116,0.06118,0.06026,0.0604,15277.8274,1695167999999,926.62872641,31025,6342.3549,384.65428454,0.0
1695168000000,0.06039,0.06061,0.0598,0.05981,18074.4538,1695254399999,1086.90770545,32073,7344.0659,441.77377794,0.0
1695254400000,0.05982,0.06022,0.0594,0.05961,17160.3819,1695340799999,1025.68202872,28686,7913.3365,473.0841493,0.0
1695340800000,0.05962,0.06004,0.05957,0.05994,8443.5531,1695427199999,505.55810408,16103,4668.9255,279.56113097,0.0
1695427200000,0.05994,0.06006,0.0598,0.05996,5832.4286,1695513599999,349.5080628,11697,2782.2968,166.75200046,0.0
1695513600000,0.05997,0.06024,0.05967,0.06023,10816.9682,1695599999999,648.58007251,17885,5756.9743,345.1783383,0.0
1695600000000,0.06023,0.06061,0.06012,0.0604,13004.1136,1695686399999,784.60851291,24367,6822.068,411.64586797,0.0
1695686400000,0.0604,0.06081,0.06038,0.06079,8718.0282,1695772799999,527.98119115,16671,5073.01,307.23879399,0.0
1695772800000,0.06079,0.06122,0.0606,0.06062,15244.9796,1695859199999,927.72518582,27030,7736.0528,470.80555729,0.0
1695859200000,0.06062,0.0616,0.0605,0.06117,23178.1831,1695945599999,1417.7907429,39724,11811.6951,722.57535017,0.0
1695945600000,0.06117,0.0623,0.06106,0.06198,29981.9311,1696031999999,1855.64659024,46051,14336.6392,886.97419574,0.0
1696032000000,0.06198,0.06253,0.06182,0.06197,12410.8201,1696118399999,771.72184605,24980,5642.1451,350.87743982,0.0
1696118400000,0.06197,0.06257,0.06149,0.06195,17982.7177,1696204799999,1114.09393581,37177,7801.4138,483.35800002,0.0
1696204800000,0.06195,0.06195,0.0592,0.06045,34149.5943,1696291199999,2068.56682956,65964,14735.6375,892.69579524,0.0
1696291200000,0.06045,0.06063,0.05998,0.0604,19136.6187,1696377599999,1154.20368219,36272,8513.6782,513.69638508,0.0
1696377600000,0.0604,0.06045,0.05927,0.05927,25380.968,1696463999999,1514.60040474,30655,10092.6119,602.56106056,0.0
1696464000000,0.05927,0.0595,0.05855,0.05878,39069.614,1696550399999,2305.64184918,38488,16425.6352,969.56984308,0.0
1696550400000,0.05879,0.05933,0.05864,0.05889,18214.8175,1696636799999,1074.16086111,25992,7879.4685,464.703885,0.0
1696636800000,0.05889,0.05904,0.05842,0.05843,12428.6689,1696723199999,728.96153375,18469,5296.4891,310.78407141,0.0
1696723200000,0.05842,0.0587,0.05811,0.05847,13952.3617,1696809599999,814.79440718,21275,6197.716,362.05325089,0.0
1696809600000,0.05848,0.05853,0.05675,0.05727,26662.6356,1696895999999,1537.28482177,36275,11597.4531,669.00305119,0.0
1696896000000,0.05728,0.05758,0.05676,0.05722,19590.3222,1696982399999,1121.39778497,23423,9404.9321,538.28745467,0.0
1696982400000,0.05723,0.0586,0.05713,0.05831,18124.5711,1697068799999,1050.3595617,31319,9384.2061,543.93583588,0.0
1697068800000,0.05831,0.05833,0.05723,0.05755,21892.4433,1697155199999,1264.24852952,40046,11714.7377,676.58816476,0.0
1697155200000,0.05754,0.0581,0.05699,0.05778,23546.4062,1697241599999,1356.541467,41129,13053.1104,751.86411885,0.0
1697241600000,0.05778,0.05807,0.05753,0.05791,6663.877,1697327999999,384.92158365,12575,3405.7861,196.76260254,0.0
1697328000000,0.05791,0.05796,0.05727,0.05735,8939.3386,1697414399999,515.79711312,16658,3765.2165,217.26835576,0.0
1697414400000,0.05736,0.05748,0.05423,0.05612,53891.4254,1697500799999,3027.42585284,84492,23622.1767,1327.66158804,0.0
1697500800000,0.05613,0.05641,0.0547,0.0551,29304.1344,1697587199999,1622.43223574,38334,12665.432,701.195933,0.0
1697587200000,0.0551,0.05581,0.05458,0.0552,21414.5415,1697673599999,1184.27303403,28993,10720.0144,592.8041711,0.0
1697673600000,0.0552,0.05523,0.05429,0.05455,32181.5924,1697759999999,1759.21981211,34433,17757.698,971.15870641,0.0
1697760000000,0.05455,0.05483,0.05388,0.05407,37214.3021,1697846399999,2019.11052706,48049,18872.9944,1023.93590801,0.0
1697846400000,0.05406,0.0545,0.05382,0.05445,19983.4364,1697932799999,1082.80459824,29079,10197.1596,552.56161663,0.0
1697932800000,0.05446,0.05556,0.05436,0.05548,27218.6399,1698019199999,1489.50656358,37792,15040.3595,822.81375104,0.0
1698019200000,0.05548,0.05567,0.051,0.05339,83952.3385,1698105599999,4539.3996056,139646,39770.9625,2150.59162985,0.0
1698105600000,0.05339,0.05354,0.05171,0.05262,102586.6882,1698191999999,5420.73637786,142447,53791.5749,2843.29722949,0.0
1698192000000,0.05262,0.05275,0.05143,0.0518,38131.1444,1698278399999,1984.78966221,52041,18044.5636,939.33974997,0.0
1698278400000,0.05181,0.05376,0.05155,0.05282,62566.4713,1698364799999,3298.27352822,81651,30418.2682,1603.65596086,0.0
1698364800000,0.05282,0.05287,0.05221,0.05249,23220.251,1698451199999,1218.83120764,36300,10532.7857,552.8947383,0.0
1698451200000,0.0525,0.05263,0.05198,0.0521,12532.1894,1698537599999,656.30201547,22769,6025.1402,315.54586563,0.0
1698537600000,0.05211,0.05237,0.05176,0.052,15202.7691,1698623999999,792.27652007,28109,7903.508,412.06920992,0.0
1698624000000,0.05199,0.05301,0.0519,0.05247,30345.6692,1698710399999,1591.54616943,47898,14962.6492,784.47198663,0.0
1698710400000,0.05248,0.05261,0.05216,0.05239,21731.5318,1698796799999,1138.93598247,35350,9662.439,506.47739638,0.0
1698796800000,0.0524,0.05345,0.05188,0.05213,42860.0379,1698883199999,2249.99310648,72151,20747.2863,1089.37896982,0.0
1698883200000,0.05213,0.05246,0.05153,0.05155,26287.1847,1698969599999,1367.36882243,48215,12007.7461,624.76151743,0.0
1698969600000,0.05154,0.0529,0.05153,0.0528,28641.1255,1699055999999,1496.82895511,48360,13712.2918,716.58332417,0.0
1699056000000,0.0528,0.0531,0.0525,0.05293,16089.5779,1699142399999,850.37163086,33075,8753.2977,462.66098419,0.0
1699142400000,0.05293,0.05434,0.05284,0.05403,43353.7942,1699228799999,2329.34920599,71792,22234.0802,1194.63382229,0.0
1699228800000,0.05404,0.05441,0.05373,0.05423,25166.08,1699315199999,1361.62842271,47467,12798.2852,692.57156218,0.0
1699315200000,0.05423,0.05433,0.05313,0.05325,25812.128,1699401599999,1387.06495273,50197,12626.9247,678.74000029,0.0
1699401600000,0.05325,0.05376,0.05258,0.053,21370.6285,1699487999999,1137.44742985,39871,10129.2468,539.29303483,0.0
1699488000000,0.05301,0.058,0.05105,0.05779,152403.424,1699574399999,8282.91220857,227843,77593.5313,4225.07890429,0.0
1699574400000,0.05779,0.05821,0.0556,0.05571,84935.8339,1699660799999,4839.62524553,111461,41864.4292,2383.57124745,0.0
1699660800000,0.05571,0.05623,0.05492,0.0553,36699.3291,1699747199999,2038.57661156,64562,18113.8149,1006.17233241,0.0
1699747200000,0.05529,0.05555,0.05477,0.05516,24323.65,1699833599999,1344.15563239,46733,11639.6299,643.22817946,0.0
1699833600000,0.05516,0.05735,0.05508,0.05631,59168.2768,1699919999999,3327.14478115,91858,28568.8214,1606.07849283,0.0
1699920000000,0.05631,0.05653,0.05542,0.05568,40039.4771,1700006399999,2244.09660795,70986,19570.5086,1097.00501758,0.0
1700006400000,0.05568,0.05603,0.0542,0.05438,37528.0961,1700092799999,2068.52340515,70413,18248.1906,1006.36264463,0.0
1700092800000,0.05437,0.05578,0.0541,0.05424,47351.9049,1700179199999,2600.80671889,74113,24027.0831,1319.85851137,0.0
1700179200000,0.05424,0.0546,0.05266,0.05357,37008.7653,1700265599999,1985.48336375,57999,18341.1658,984.2772028,0.0
1700265600000,0.05356,0.05377,0.05297,0.05366,17147.7409,1700351999999,915.77506604,32031,9226.1156,493.07709549,0.0
1700352000000,0.05366,0.05407,0.05337,0.05384,17381.8579,1700438399999,932.40649878,37664,9333.7553,500.74507947,0.0
1700438400000,0.05384,0.05485,0.05367,0.05397,42456.2074,1700524799999,2306.71874365,62488,21323.4853,1157.98796474,0.0
1700524800000,0.05396,0.05443,0.05328,0.05408,33244.6865,1700611199999,1789.50511751,75627,16112.1841,867.5425209,0.0
1700611200000,0.05407,0.0561,0.05402,0.05516,40955.126,1700697599999,2260.20179872,70311,21524.5268,1188.75305416,0.0
1700697600000,0.05515,0.05557,0.05486,0.05529,21609.7546,1700783999999,1194.19094566,41865,10461.8213,578.17265514,0.0
1700784000000,0.05529,0.05636,0.0548,0.05518,43578.2159,1700870399999,2421.60851871,67584,20823.9946,1157.4186714,0.0
1700870400000,0.05518,0.05533,0.05492,0.05513,14058.3215,1700956799999,774.95575414,26537,7634.7926,420.92891976,0.0
1700956800000,0.05513,0.05556,0.05467,0.05507,17086.4892,1701043199999,942.51538509,35324,8168.2254,450.61488083,0.0
1701043200000,0.05507,0.05515,0.05395,0.05445,23028.6082,1701129599999,1257.60433348,39222,10884.8972,594.35105383,0.0
1701129600000,0.05444,0.05465,0.0539,0.05416,17227.0365,1701215999999,934.93371979,38179,7597.5055,412.35931673,0.0
1701216000000,0.05416,0.05424,0.05359,0.0536,16556.9161,1701302399999,892.88720804,34350,7644.6602,412.39677103,0.0
1701302400000,0.05359,0.05445,0.05354,0.05439,14534.2247,1701388799999,783.79114165,28481,7119.2408,384.07282287,0.0
1701388800000,0.0544,0.05512,0.0538,0.05395,35391.1436,1701475199999,1927.10949428,63685,15674.2508,853.8771891,0.0
1701475200000,0.05395,0.05553,0.05393,0.05486,26852.2826,1701561599999,1467.58180571,50263,13923.8926,761.21104406,0.0
1701561600000,0.05487,0.05546,0.05426,0.05487,24862.0069,1701647999999,1363.33483542,47192,11322.5754,621.04887,0.0
1701648000000,0.05487,0.055,0.05301,0.05343,62254.6527,1701734399999,3350.88705832,92232,24627.1906,1327.06868141,0.0
1701734400000,0.05342,0.05375,0.05135,0.05203,59824.2077,1701820799999,3143.05717784,98257,27771.2259,1459.53915423,0.0
1701820800000,0.05203,0.05239,0.05088,0.05102,35804.3066,1701907199999,1851.13555034,64382,16932.5585,875.53019934,0.0
1701907200000,0.05102,0.05488,0.051,0.05444,65757.4379,1701993599999,3487.42004534,94485,34907.9627,1851.3443155,0.0
1701993600000,0.05444,0.05491,0.05311,0.05339,53551.4304,1702079999999,2897.8420292,79920,25775.4,1394.24380944,0.0
1702080000000,0.05339,0.05445,0.05324,0.05354,28802.6185,1702166399999,1547.65575083,56659,11938.8332,641.65057556,0.0
1702166400000,0.05354,0.05406,0.05326,0.05372,16245.4901,1702252799999,871.22686189,32201,7792.0946,418.02473053,0.0
1702252800000,0.05372,0.05431,0.05252,0.05394,43582.4607,1702339199999,2323.71802391,93638,21403.4155,1141.37961541,0.0
1702339200000,0.05394,0.05402,0.0528,0.05311,26065.5753,1702425599999,1387.15498081,48763,12158.3809,647.08552081,0.0
1702425600000,0.0531,0.05327,0.05245,0.05271,29634.5789,1702511999999,1564.12656072,54988,12367.683,652.96065106,0.0
1702512000000,0.05272,0.05402,0.05255,0.05382,37614.9026,1702598399999,2005.47562619,70424,20635.9641,1100.79479877,0.0
1702598400000,0.05381,0.05383,0.0526,0.05295,26118.4204,1702684799999,1389.92046964,51079,11349.0373,604.00251922,0.0
1702684800000,0.05295,0.05339,0.0526,0.05273,15534.0673,1702771199999,823.87423167,36801,7043.0475,373.57871436,0.0
1702771200000,0.05273,0.05343,0.05263,0.05308,15800.8492,1702857599999,836.6890662,37015,7248.6994,383.874486,0.0
1702857600000,0.05308,0.05329,0.05186,0.05202,28624.6987,1702943999999,1498.60371826,48341,12331.1552,645.83155076,0.0
1702944000000,0.05203,0.05235,0.05107,0.05152,30032.8385,1703030399999,1553.51813284,50003,14164.9476,733.23090142,0.0
1703030400000,0.05152,0.05189,0.04977,0.05044,45987.9893,1703116799999,2339.80117936,68261,19169.2023,976.24960091,0.0
1703116800000,0.05043,0.05166,0.05028,0.05106,41201.6153,1703203199999,2098.21187428,61387,18732.297,955.29175369,0.0
1703203200000,0.05105,0.05366,0.05081,0.05287,70370.6771,1703289599999,3709.07669699,99487,34617.4343,1822.13303536,0.0
1703289600000,0.05287,0.053,0.05216,0.05282,23456.3599,1703375999999,1231.27521522,44028,11249.8714,590.60096515,0.0
1703376000000,0.05282,0.053,0.05226,0.05265,18739.784,1703462399999,985.26140005,42428,9019.5356,474.22275307,0.0
1703462400000,0.05266,0.05292,0.05208,0.05211,20774.2592,1703548799999,1091.04649661,40461,9377.3001,492.61696192,0.0
1703548800000,0.05212,0.05269,0.05208,0.05248,28992.6592,1703635199999,1519.76846753,51832,14875.3032,779.79367063,0.0
1703635200000,0.05247,0.05511,0.05235,0.05477,58141.9441,1703721599999,3133.11175564,93935,32767.5447,1767.59337411,0.0
1703721600000,0.05477,0.05622,0.05476,0.05507,59709.8952,1703807999999,3315.15408081,104933,30380.0084,1686.96854104,0.0
1703808000000,0.05508,0.05555,0.05434,0.05465,39549.7931,1703894399999,2177.10742507,70465,18046.4037,993.54286508,0.0
1703894400000,0.05465,0.05485,0.05413,0.05438,19430.7161,1703980799999,1059.43406729,38076,9532.4822,519.81396043,0.0
1703980800000,0.05437,0.05447,0.05355,0.05397,20745.1199,1704067199999,1120.84504085,44062,10627.4275,574.11936563,0.0
1704067200000,0.05398,0.0542,0.05317,0.05325,19052.7782,1704153599999,1024.18243494,38696,9445.3342,507.95802559,0.0
1704153600000,0.05324,0.05329,0.05208,0.0524,61931.5194,1704239999999,3264.30405729,109141,26608.3657,1402.84052042,0.0
1704240000000,0.0524,0.05342,0.05123,0.05158,62968.2177,1704326399999,3284.60318831,143443,32658.4688,1704.33761192,0.0
1704326400000,0.05158,0.05207,0.05106,0.05135,41547.8704,1704412799999,2145.58469788,67005,23074.1016,1191.7803955,0.0
1704412800000,0.05135,0.05206,0.05097,0.05138,41820.4237,1704499199999,2146.28071622,71771,23643.3216,1213.41629024,0.0
1704499200000,0.05137,0.05142,0.05095,0.05096,15898.4379,1704585599999,813.61604596,28748,8055.4036,412.30904149,0.0
1704585600000,0.05096,0.05118,0.05041,0.05058,23784.4379,1704671999999,1206.97368087,50872,9693.8807,492.19345396,0.0
1704672000000,0.05057,0.05072,0.04955,0.04965,67933.2891,1704758399999,3415.01996011,105835,27744.4353,1395.50833774,0.0
1704758400000,0.04965,0.052,0.0479,0.05085,93626.3981,1704844799999,4654.73199994,171281,43765.9173,2177.27242335,0.0
1704844800000,0.05085,0.05564,0.05085,0.05539,177606.4825,1704931199999,9464.54882388,325201,91221.7761,4860.97676084,0.0
1704931200000,0.05539,0.05667,0.05431,0.0565,119449.6825,1705017599999,6664.63957094,242967,60331.1118,3365.19669263,0.0
1705017600000,0.05649,0.06117,0.05615,0.05895,133063.8725,1705103999999,7801.33426594,309138,66835.1672,3920.22161355,0.0
1705104000000,0.05896,0.06036,0.05866,0.06017,54923.944,1705190399999,3273.68237296,137471,29338.6683,1749.77135784,0.0
1705190400000,0.06018,0.06021,0.0585,0.05925,29950.6518,1705276799999,1775.94587795,88991,13815.1048,819.08008419,0.0
1705276800000,0.05926,0.0597,0.05876,0.05908,33788.1854,1705363199999,2000.82707832,158160,17279.6922,1023.46019993,0.0
1705363200000,0.05908,0.06017,0.05878,0.05999,36489.5287,1705449599999,2168.14808633,93342,19902.6064,1183.29279602,0.0
1705449600000,0.05999,0.06013,0.05904,0.05916,31377.9453,1705535999999,1874.01513978,68699,17277.1112,1032.20659367,0.0
1705536000000,0.05915,0.06001,0.05898,0.05979,32930.7354,1705622399999,1955.65206448,84667,16384.0186,973.09128401,0.0
1705622400000,0.05979,0.06053,0.05922,0.05982,42475.5932,1705708799999,2545.59612989,82592,21552.6698,1291.75242376,0.0
1705708800000,0.05981,0.05984,0.05904,0.05928,12743.4269,1705795199999,756.96585293,35246,6411.1545,380.85067829,0.0
1705795200000,0.05928,0.05946,0.05902,0.05908,11673.3876,1705881599999,691.93838173,36037,5687.8402,337.23001701,0.0
1705881600000,0.05908,0.05928,0.05805,0.05848,52457.1032,1705967999999,3074.13504812,103799,24299.4918,1424.12371345,0.0
1705968000000,0.05847,0.0587,0.05572,0.05622,51334.1165,1706054399999,2932.41398077,107437,24396.7625,1392.91240172,0.0
1706054400000,0.05622,0.05623,0.0555,0.05574,22803.251,1706140799999,1273.30958318,51228,10122.6339,565.32170934,0.0
1706140800000,0.05574,0.05596,0.05457,0.05553,34034.2119,1706227199999,1886.6786669,80090,14025.3605,778.07211664,0.0
1706227200000,0.05552,0.05583,0.05357,0.05422,44491.5627,1706313599999,2429.06035221,72197,18677.6275,1021.27961087,0.0
1706313600000,0.05422,0.05462,0.0537,0.05384,16279.8844,1706399999999,882.82105202,34429,7402.809,401.41282518,0.0
1706400000000,0.05385,0.05421,0.05354,0.05371,16417.7622,1706486399999,884.65364598,34054,6558.1476,353.43549382,0.0
1706486400000,0.0537,0.05385,0.05305,0.05352,30155.432,1706572799999,1614.33233716,49121,12268.2728,656.82946804,0.0
1706572800000,0.05353,0.0549,0.05309,0.05457,46334.2603,1706659199999,2502.63085439,77838,20827.7206,1125.5785465,0.0
1706659200000,0.05456,0.0546,0.0535,0.05361,28202.5033,1706745599999,1522.34222036,59079,13986.4203,754.92949383,0.0
1706745600000,0.05361,0.05415,0.0533,0.05348,24331.9014,1706831999999,1306.33902997,46777,11550.9204,620.37907037,0.0
1706832000000,0.05348,0.05383,0.0533,0.05344,21738.0296,1706918399999,1164.10789684,39225,8138.6413,435.68371061,0.0
1706918400000,0.05344,0.05387,0.05333,0.05341,12936.1768,1707004799999,693.60164593,28882,5703.336,305.74639123,0.0
1707004800000,0.0534,0.05392,0.05325,0.05378,14840.432,1707091199999,795.51294734,33205,7151.803,383.42350998,0.0
1707091200000,0.05377,0.05414,0.05355,0.0539,24137.9016,1707177599999,1299.5486742,68659,11908.8507,641.25950711,0.0
1707177600000,0.05389,0.05542,0.05384,0.05505,33239.6428,1707263999999,1815.54747676,61098,17283.8808,943.66484144,0.0
1707264000000,0.05505,0.0559,0.05468,0.05468,31804.0431,1707350399999,1756.2239176,86004,14973.6734,827.16872768,0.0
1707350400000,0.05468,0.05474,0.05331,0.05342,36927.8959,1707436799999,1996.79276281,97153,17166.9205,928.61525024,0.0
1707436800000,0.05342,0.05353,0.05223,0.05275,45108.9025,1707523199999,2386.83540981,88537,19964.1456,1056.48774983,0.0
1707523200000,0.05276,0.05309,0.05211,0.05236,16639.94,1707609599999,876.42241682,36574,8175.5549,430.71773538,0.0
1707609600000,0.05235,0.05267,0.05186,0.05192,22859.8138,1707695999999,1194.73040198,49040,12278.609,642.073415,0.0
1707696000000,0.05191,0.05329,0.05115,0.05328,45793.3955,1707782399999,2384.55318687,89211,20775.6699,1082.83768135,0.0
1707782400000,0.05329,0.05414,0.05285,0.05312,44964.6154,1707868799999,2404.84821363,77501,20368.0016,1089.19848257,0.0
1707868800000,0.05312,0.05382,0.05299,0.05358,37626.7289,1707955199999,2007.33939977,79769,18377.1264,980.36148552,0.0
1707955200000,0.05357,0.05493,0.05323,0.05441,53281.6025,1708041599999,2876.12547271,119423,29340.9261,1584.23589487,0.0
1708041600000,0.05441,0.05498,0.05323,0.05375,37402.9918,1708127999999,2024.05808071,92606,18086.1947,978.973966,0.0
1708128000000,0.05375,0.05413,0.05355,0.05394,18613.5828,1708214399999,1001.23872531,59055,9069.541,487.8948831,0.0
1708214400000,0.05394,0.05535,0.05383,0.05526,26011.0413,1708300799999,1417.24121582,84385,14329.7274,781.05572899,0.0
1708300800000,0.05526,0.05731,0.05494,0.05687,46706.278,1708387199999,2613.23595718,127020,23564.1722,1319.0662294,0.0
1708387200000,0.05686,0.05778,0.05575,0.05769,49674.7037,1708473599999,2815.20687523,123367,23619.1801,1339.53722149,0.0
1708473600000,0.05769,0.05789,0.05651,0.05724,39446.2621,1708559999999,2252.61937118,94289,18368.0339,1048.8296402,0.0
1708560000000,0.05725,0.05831,0.05674,0.05793,44597.548,1708646399999,2575.16569929,104398,21460.9766,1239.31572593,0.0
1708646400000,0.05794,0.05819,0.05716,0.05759,24182.0076,1708732799999,1393.50334805,62078,11365.0436,655.06406438,0.0
1708732800000,0.05758,0.05823,0.05738,0.05803,15636.3504,1708819199999,905.31632747,40930,7668.2527,443.97459033,0.0
1708819200000,0.05804,0.06019,0.05796,0.06018,45208.4783,1708905599999,2677.42070789,95735,24435.3635,1448.28130909,0.0
1708905600000,0.06018,0.0605,0.0581,0.0583,57130.1934,1708991999999,3395.34601688,127590,25231.5689,1499.09603443,0.0
1708992000000,0.0583,0.05833,0.05662,0.05684,56120.2004,1709078399999,3219.86190333,132559,25173.5812,1444.4284949,0.0
1709078400000,0.05685,0.05725,0.05392,0.05419,111346.2218,1709164799999,6158.06208449,254153,50174.3622,2778.19954202,0.0
1709164800000,0.05419,0.05643,0.05415,0.05463,83573.2101,1709251199999,4622.62950781,186285,40279.9956,2229.04760774,0.0
1709251200000,0.05464,0.0554,0.05457,0.05503,38277.1443,1709337599999,2107.11461585,88041,19899.1812,1095.55799328,0.0
1709337600000,0.05503,0.05557,0.05496,0.05519,23980.6591,1709423999999,1324.09582509,65077,12090.0016,667.37850294,0.0
1709424000000,0.05519,0.05555,0.05459,0.05527,25490.7017,1709510399999,1406.71624293,72864,12245.6484,675.91998219,0.0
1709510400000,0.05527,0.05537,0.05295,0.05316,85683.5653,1709596799999,4608.48764338,206870,32858.8733,1770.19135546,0.0
1709596800000,0.05316,0.05706,0.0529,0.05576,168428.1241,1709683199999,9340.59765798,423536,84938.2103,4712.43413298,0.0
1709683200000,0.05576,0.05822,0.05563,0.0578,82589.9243,1709769599999,4722.1771256,218987,39163.4219,2238.19236487,0.0
1709769600000,0.0578,0.0582,0.05627,0.05791,44171.2564,1709855999999,2528.33856616,127504,22050.5604,1262.51640614,0.0
1709856000000,0.05791,0.05894,0.0568,0.05701,65873.6604,1709942399999,3809.53492725,178545,32728.6947,1894.44422968,0.0
1709942400000,0.05701,0.05763,0.05688,0.05717,20751.3105,1710028799999,1189.31434023,55481,9745.5708,558.80649324,0.0
1710028800000,0.05717,0.05732,0.05565,0.05624,31411.1647,1710115199999,1774.14502759,87053,14286.979,807.05850274,0.0
1710115200000,0.05624,0.05652,0.0555,0.0564,54848.8625,1710201599999,3077.36281747,187114,27199.8138,1526.36290286,0.0
1710201600000,0.05641,0.05669,0.05512,0.0557,52264.7246,1710287999999,2915.81614762,192829,25187.495,1405.53076688,0.0
1710288000000,0.0557,0.05616,0.05445,0.05481,50200.1387,1710374399999,2766.26364088,141478,25395.7623,1399.36004506,0.0
1710374400000,0.0548,0.05489,0.05386,0.05436,48081.9514,1710460799999,2612.30398103,163400,23077.2765,1254.06041587,0.0
1710460800000,0.05437,0.05492,0.05337,0.05384,70505.2614,1710547199999,3827.31735784,217435,33517.4847,1820.0128247,0.0
1710547200000,0.05385,0.05424,0.05327,0.05395,41358.0972,1710633599999,2225.84022825,121963,19313.4915,1039.69444373,0.0
1710633600000,0.05394,0.05407,0.0528,0.05329,49630.0444,1710719999999,2646.58405342,143662,23661.5687,1262.17442628,0.0
1710720000000,0.05329,0.05334,0.0518,0.05207,45858.7009,1710806399999,2408.69578736,127454,19956.7982,1048.38455219,0.0
1710806400000,0.05207,0.05231,0.05096,0.051,89317.8395,1710892799999,4601.03509038,251502,37495.1671,1933.00412942,0.0
1710892800000,0.05101,0.0529,0.05021,0.05182,125378.0997,1710979199999,6453.41616891,342707,56452.6309,2909.33180957,0.0
1710979200000,0.05182,0.0535,0.05168,0.05333,59622.5266,1711065599999,3139.71688193,166954,29788.2096,1567.27438349,0.0
1711065600000,0.05333,0.05344,0.05199,0.05229,42586.7675,1711151999999,2245.0899118,136118,20119.8076,1060.71782218,0.0
1711152000000,0.05229,0.05243,0.05179,0.05204,24303.1136,1711238399999,1266.4855714,89062,11678.9402,608.69922834,0.0
1711238400000,0.05204,0.05213,0.05126,0.05139,26429.4377,1711324799999,1365.95131903,94098,13531.3209,699.31313717,0.0
1711324800000,0.0514,0.0518,0.05113,0.05137,37289.678,1711411199999,1917.10176218,122578,18703.3115,961.65810946,0.0
1711411200000,0.05137,0.05174,0.05097,0.05125,39031.7053,1711497599999,2002.8446557,136970,15525.6068,797.4443347,0.0
1711497600000,0.05126,0.05134,0.05039,0.0504,53389.4547,1711583999999,2721.33257827,159879,22110.9844,1127.15920887,0.0
1711584000000,0.05039,0.05086,0.05016,0.0503,37283.695,1711670399999,1881.46386295,125493,17704.0394,893.57052052,0.0
1711670400000,0.05031,0.05079,0.05012,0.05025,23147.9747,1711756799999,1167.48318674,74976,11293.0307,569.68421948,0.0
1711756800000,0.05025,0.05078,0.04996,0.05038,23277.0118,1711843199999,1170.48302077,98248,10403.0829,523.53724407,0.0
1711843200000,0.05038,0.05165,0.05027,0.05113,32710.2307,1711929599999,1674.82206603,110245,15786.8436,807.77025219,0.0
1711929600000,0.05114,0.05123,0.04985,0.0503,39719.9368,1712015999999,2009.26667536,109841,17596.631,890.40424029,0.0
1712016000000,0.0503,0.05074,0.04952,0.05008,54162.0365,1712102399999,2717.78209262,137622,26042.0462,1307.17783988,0.0
1712102400000,0.05009,0.05069,0.04959,0.05019,34668.331,1712188799999,1739.96415595,99067,16841.3485,845.33234755,0.0
1712188800000,0.05019,0.05048,0.04851,0.04858,47882.5345,1712275199999,2373.41376664,144922,19197.2551,951.98417659,0.0
1712275200000,0.04859,0.04937,0.04815,0.04893,48895.3079,1712361599999,2384.38678355,128771,21679.2778,1057.69977533,0.0
1712361600000,0.04892,0.04929,0.04866,0.04866,18640.6727,1712447999999,914.14119846,64512,8312.8133,407.78851427,0.0
1712448000000,0.04866,0.04983,0.0484,0.04981,20913.2872,1712534399999,1023.42405255,72087,10265.7196,502.89949988,0.0
1712534400000,0.0498,0.05181,0.049,0.05158,55908.6004,1712620799999,2816.5727764,177518,27195.7654,1371.39137638,0.0
1712620800000,0.05157,0.05206,0.05036,0.05072,46548.8216,1712707199999,2388.7180092,135315,21110.8765,1082.14863319,0.0
